complex_name,protein_path,ligand_description,protein_sequence
CC(=O)N[C@@H]1CC[C@H](C1)c2[nH]c3c(ccnc3n2)c4ccc(cc4OC)F,input/pdb/2239.pdb,CC(=O)N[C@@H]1CC[C@H](C1)c2[nH]c3c(ccnc3n2)c4ccc(cc4OC)F,
O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C,input/pdb/2276.pdb,O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C,
O=C(Nc1cc(Nc2nc(c3cnccc3)ccn2)c(cc1)C)c4ccc(cc4)CN5CCN(CC5)C,input/pdb/2276.pdb,O=C(Nc1cc(Nc2nc(c3cnccc3)ccn2)c(cc1)C)c4ccc(cc4)CN5CCN(CC5)C,
P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,input/pdb/2276.pdb,P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,
O=C(Oc1c(cccc1C)C)N(c2nc(ncc2)Nc3cc(OC)c(OCCCN4CCN(CC4)C)c(OC)c3)c5c(OC)cc(OC)cc5,input/pdb/2276.pdb,O=C(Oc1c(cccc1C)C)N(c2nc(ncc2)Nc3cc(OC)c(OCCCN4CCN(CC4)C)c(OC)c3)c5c(OC)cc(OC)cc5,
S(C1=NC(c2cc(OC)c(OC)cc2)=CC3=NC=CN13)CC,input/pdb/2276.pdb,S(C1=NC(c2cc(OC)c(OC)cc2)=CC3=NC=CN13)CC,
O1c2nccc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,input/pdb/2276.pdb,O1c2nccc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,
Clc1c(NC2=Nc3c(N4C2=CN=C4)cc(N5C[C@@H](NCC5)C)cc3)c(ccc1)C,input/pdb/2276.pdb,Clc1c(NC2=Nc3c(N4C2=CN=C4)cc(N5C[C@@H](NCC5)C)cc3)c(ccc1)C,
O(c1c(OC)cc(Nc2nc(ncn2)N3c4c(N=C3Nc5ccccc5)cccc4)cc1OC)C,input/pdb/2276.pdb,O(c1c(OC)cc(Nc2nc(ncn2)N3c4c(N=C3Nc5ccccc5)cccc4)cc1OC)C,
Clc1c(N2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)c(Cl)ccc1,input/pdb/2276.pdb,Clc1c(N2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)c(Cl)ccc1,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C,input/pdb/2276.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C,
Clc1ccc(cc1)C(=O)C=2Oc3c(cc(OC)cc3)C2,input/pdb/2276.pdb,Clc1ccc(cc1)C(=O)C=2Oc3c(cc(OC)cc3)C2,
Clc1ccc(cc1)C(=O)CSC2=NNC(=O)N2c3ccc(OCc4ccccc4)cc3,input/pdb/2276.pdb,Clc1ccc(cc1)C(=O)CSC2=NNC(=O)N2c3ccc(OCc4ccccc4)cc3,
Clc1ccc(cc1)C2=[NH+]N(c3ncnc(N)c32)C(C)(C)C,input/pdb/2276.pdb,Clc1ccc(cc1)C2=[NH+]N(c3ncnc(N)c32)C(C)(C)C,
O=C1N(c2c(cccc2C)C)C3=Nc4c(N3c5nc(ncc51)Nc6ccc(N7CCN(CC7)C)cc6)cccc4,input/pdb/2276.pdb,O=C1N(c2c(cccc2C)C)C3=Nc4c(N3c5nc(ncc51)Nc6ccc(N7CCN(CC7)C)cc6)cccc4,
Clc1c(NC2=NC=C(N3C2=CN=C3)c4ccccc4)cccc1,input/pdb/2276.pdb,Clc1c(NC2=NC=C(N3C2=CN=C3)c4ccccc4)cccc1,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3ccc(OC)cc3)NCC4CC4)C,input/pdb/2276.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3ccc(OC)cc3)NCC4CC4)C,
N1=C(Nc2c(cccc2C)C)C=3N(C(c4ccccc4)=C1)C=NC3,input/pdb/2276.pdb,N1=C(Nc2c(cccc2C)C)C=3N(C(c4ccccc4)=C1)C=NC3,
n1c(nccc1C=2C(=NNC2)c3ccccc3)Nc4ccccc4,input/pdb/2276.pdb,n1c(nccc1C=2C(=NNC2)c3ccccc3)Nc4ccccc4,
O=C(N)C=1C2=NC(=NN2C(=NC1Nc3cc(OC)cc(OC)c3)N[C@H]4[C@@H](N)CCCC4)c5cc(O)ccc5,input/pdb/2276.pdb,O=C(N)C=1C2=NC(=NN2C(=NC1Nc3cc(OC)cc(OC)c3)N[C@H]4[C@@H](N)CCCC4)c5cc(O)ccc5,
O=C(N)C=1C2=NN=CN2C(=NC1Nc3cc(OC)cc(OC)c3)NC(CN)(C)C,input/pdb/2276.pdb,O=C(N)C=1C2=NN=CN2C(=NC1Nc3cc(OC)cc(OC)c3)NC(CN)(C)C,
Oc1ccc(cc1)C2=C(N3N=CC(c4cc(N5CCN(CC5)C)ccc4)=C3N=C2)N,input/pdb/2276.pdb,Oc1ccc(cc1)C2=C(N3N=CC(c4cc(N5CCN(CC5)C)ccc4)=C3N=C2)N,
FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)N)cc3)c(cc2)C)ccc1,input/pdb/2276.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)N)cc3)c(cc2)C)ccc1,
O=C(NC1CC(N(O)C(C1)(C)C)(C)C)c2cc(ccc2)C3=NN4C(N=CC=C4Nc5cc(O)ccc5)=C3,input/pdb/2276.pdb,O=C(NC1CC(N(O)C(C1)(C)C)(C)C)c2cc(ccc2)C3=NN4C(N=CC=C4Nc5cc(O)ccc5)=C3,
FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)NC)cc3)c(cc2)C)c(NC(=O)CN(CC)CC)cc1,input/pdb/2276.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)NC)cc3)c(cc2)C)c(NC(=O)CN(CC)CC)cc1,
O(c1cc2c(N(C=C2C=3Nc4nccnc4C3)C)cc1)C,input/pdb/2276.pdb,O(c1cc2c(N(C=C2C=3Nc4nccnc4C3)C)cc1)C,
O=C(N)c1ncc(nc1Nc2cc(OC)cc(OC)c2)N[C@H]3[C@@H](N)CCCC3,input/pdb/2276.pdb,O=C(N)c1ncc(nc1Nc2cc(OC)cc(OC)c2)N[C@H]3[C@@H](N)CCCC3,
FC(F)(F)c1c(c(ccc1)C(=O)Nc2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)C,input/pdb/2276.pdb,FC(F)(F)c1c(c(ccc1)C(=O)Nc2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)C,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)N4[C@@H](CO)CCC4)CC,input/pdb/2276.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)N4[C@@H](CO)CCC4)CC,
FC(F)(F)c1cc(NC(=O)c2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)ccc1,input/pdb/2276.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)ccc1,
O1c2ncnc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,input/pdb/2276.pdb,O1c2ncnc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,
Fc1c(NC(=O)c2cc(NC(=O)c3c(OC)nc(nc3)Nc4ccc(N5CCNCC5)cc4)c(cc2)C)cccc1C(F)(F)F,input/pdb/2276.pdb,Fc1c(NC(=O)c2cc(NC(=O)c3c(OC)nc(nc3)Nc4ccc(N5CCNCC5)cc4)c(cc2)C)cccc1C(F)(F)F,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C4CC4,input/pdb/2276.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C4CC4,
O=C(Nc1cc(c(NC(=O)C2=C3N(N=C2)C=C(OC)C=C3)cc1)C)C4=NN(c5c4cccc5)C,input/pdb/2276.pdb,O=C(Nc1cc(c(NC(=O)C2=C3N(N=C2)C=C(OC)C=C3)cc1)C)C4=NN(c5c4cccc5)C,
O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C,input/pdb/2294.pdb,O=C1NCc2c3c4N(c5c3cccc5)[C@]6(O[C@@H](N7c4c(c8c7cccc8)c21)C[C@@H](NC)[C@H]6OC)C,
O=C(Nc1cc(Nc2nc(c3cnccc3)ccn2)c(cc1)C)c4ccc(cc4)CN5CCN(CC5)C,input/pdb/2294.pdb,O=C(Nc1cc(Nc2nc(c3cnccc3)ccn2)c(cc1)C)c4ccc(cc4)CN5CCN(CC5)C,
P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,input/pdb/2294.pdb,P(=O)(OP(=O)(O)NP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,
O=C(Oc1c(cccc1C)C)N(c2nc(ncc2)Nc3cc(OC)c(OCCCN4CCN(CC4)C)c(OC)c3)c5c(OC)cc(OC)cc5,input/pdb/2294.pdb,O=C(Oc1c(cccc1C)C)N(c2nc(ncc2)Nc3cc(OC)c(OCCCN4CCN(CC4)C)c(OC)c3)c5c(OC)cc(OC)cc5,
S(C1=NC(c2cc(OC)c(OC)cc2)=CC3=NC=CN13)CC,input/pdb/2294.pdb,S(C1=NC(c2cc(OC)c(OC)cc2)=CC3=NC=CN13)CC,
O1c2nccc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,input/pdb/2294.pdb,O1c2nccc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,
Clc1c(NC2=Nc3c(N4C2=CN=C4)cc(N5C[C@@H](NCC5)C)cc3)c(ccc1)C,input/pdb/2294.pdb,Clc1c(NC2=Nc3c(N4C2=CN=C4)cc(N5C[C@@H](NCC5)C)cc3)c(ccc1)C,
O(c1c(OC)cc(Nc2nc(ncn2)N3c4c(N=C3Nc5ccccc5)cccc4)cc1OC)C,input/pdb/2294.pdb,O(c1c(OC)cc(Nc2nc(ncn2)N3c4c(N=C3Nc5ccccc5)cccc4)cc1OC)C,
Clc1c(N2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)c(Cl)ccc1,input/pdb/2294.pdb,Clc1c(N2C(=O)N(c3nc(ncc3C2)Nc4ccc(OCCN(CC)CC)cc4)C)c(Cl)ccc1,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C,input/pdb/2294.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C,
Clc1ccc(cc1)C(=O)C=2Oc3c(cc(OC)cc3)C2,input/pdb/2294.pdb,Clc1ccc(cc1)C(=O)C=2Oc3c(cc(OC)cc3)C2,
Clc1ccc(cc1)C(=O)CSC2=NNC(=O)N2c3ccc(OCc4ccccc4)cc3,input/pdb/2294.pdb,Clc1ccc(cc1)C(=O)CSC2=NNC(=O)N2c3ccc(OCc4ccccc4)cc3,
Clc1ccc(cc1)C2=[NH+]N(c3ncnc(N)c32)C(C)(C)C,input/pdb/2294.pdb,Clc1ccc(cc1)C2=[NH+]N(c3ncnc(N)c32)C(C)(C)C,
O=C1N(c2c(cccc2C)C)C3=Nc4c(N3c5nc(ncc51)Nc6ccc(N7CCN(CC7)C)cc6)cccc4,input/pdb/2294.pdb,O=C1N(c2c(cccc2C)C)C3=Nc4c(N3c5nc(ncc51)Nc6ccc(N7CCN(CC7)C)cc6)cccc4,
Clc1c(NC2=NC=C(N3C2=CN=C3)c4ccccc4)cccc1,input/pdb/2294.pdb,Clc1c(NC2=NC=C(N3C2=CN=C3)c4ccccc4)cccc1,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3ccc(OC)cc3)NCC4CC4)C,input/pdb/2294.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3ccc(OC)cc3)NCC4CC4)C,
N1=C(Nc2c(cccc2C)C)C=3N(C(c4ccccc4)=C1)C=NC3,input/pdb/2294.pdb,N1=C(Nc2c(cccc2C)C)C=3N(C(c4ccccc4)=C1)C=NC3,
n1c(nccc1C=2C(=NNC2)c3ccccc3)Nc4ccccc4,input/pdb/2294.pdb,n1c(nccc1C=2C(=NNC2)c3ccccc3)Nc4ccccc4,
O=C(N)C=1C2=NC(=NN2C(=NC1Nc3cc(OC)cc(OC)c3)N[C@H]4[C@@H](N)CCCC4)c5cc(O)ccc5,input/pdb/2294.pdb,O=C(N)C=1C2=NC(=NN2C(=NC1Nc3cc(OC)cc(OC)c3)N[C@H]4[C@@H](N)CCCC4)c5cc(O)ccc5,
O=C(N)C=1C2=NN=CN2C(=NC1Nc3cc(OC)cc(OC)c3)NC(CN)(C)C,input/pdb/2294.pdb,O=C(N)C=1C2=NN=CN2C(=NC1Nc3cc(OC)cc(OC)c3)NC(CN)(C)C,
Oc1ccc(cc1)C2=C(N3N=CC(c4cc(N5CCN(CC5)C)ccc4)=C3N=C2)N,input/pdb/2294.pdb,Oc1ccc(cc1)C2=C(N3N=CC(c4cc(N5CCN(CC5)C)ccc4)=C3N=C2)N,
FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)N)cc3)c(cc2)C)ccc1,input/pdb/2294.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)N)cc3)c(cc2)C)ccc1,
O=C(NC1CC(N(O)C(C1)(C)C)(C)C)c2cc(ccc2)C3=NN4C(N=CC=C4Nc5cc(O)ccc5)=C3,input/pdb/2294.pdb,O=C(NC1CC(N(O)C(C1)(C)C)(C)C)c2cc(ccc2)C3=NN4C(N=CC=C4Nc5cc(O)ccc5)=C3,
FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)NC)cc3)c(cc2)C)c(NC(=O)CN(CC)CC)cc1,input/pdb/2294.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c3cc4c(nc(nc4)NC)cc3)c(cc2)C)c(NC(=O)CN(CC)CC)cc1,
O(c1cc2c(N(C=C2C=3Nc4nccnc4C3)C)cc1)C,input/pdb/2294.pdb,O(c1cc2c(N(C=C2C=3Nc4nccnc4C3)C)cc1)C,
O=C(N)c1ncc(nc1Nc2cc(OC)cc(OC)c2)N[C@H]3[C@@H](N)CCCC3,input/pdb/2294.pdb,O=C(N)c1ncc(nc1Nc2cc(OC)cc(OC)c2)N[C@H]3[C@@H](N)CCCC3,
FC(F)(F)c1c(c(ccc1)C(=O)Nc2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)C,input/pdb/2294.pdb,FC(F)(F)c1c(c(ccc1)C(=O)Nc2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)C,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)N4[C@@H](CO)CCC4)CC,input/pdb/2294.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)N4[C@@H](CO)CCC4)CC,
FC(F)(F)c1cc(NC(=O)c2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)ccc1,input/pdb/2294.pdb,FC(F)(F)c1cc(NC(=O)c2cc(c(cc2)C)C(=O)Nc3cnc(nc3)Nc4ccc(N5CCN(CC5)C)cc4)ccc1,
O1c2ncnc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,input/pdb/2294.pdb,O1c2ncnc(NCCN3CCNCC3)c2C(c4ccccc4)=C1c5ccccc5,
Fc1c(NC(=O)c2cc(NC(=O)c3c(OC)nc(nc3)Nc4ccc(N5CCNCC5)cc4)c(cc2)C)cccc1C(F)(F)F,input/pdb/2294.pdb,Fc1c(NC(=O)c2cc(NC(=O)c3c(OC)nc(nc3)Nc4ccc(N5CCNCC5)cc4)c(cc2)C)cccc1C(F)(F)F,
O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C4CC4,input/pdb/2294.pdb,O=C(N)C1=C2N=C(C=C(N2N=C1Nc3cc(OC)cc(OC)c3)NCC(N)(C)C)C4CC4,
O=C(Nc1cc(c(NC(=O)C2=C3N(N=C2)C=C(OC)C=C3)cc1)C)C4=NN(c5c4cccc5)C,input/pdb/2294.pdb,O=C(Nc1cc(c(NC(=O)C2=C3N(N=C2)C=C(OC)C=C3)cc1)C)C4=NN(c5c4cccc5)C,
n1c(NCC(N)(C)C)c2c(cncc2)cc1c3ccncc3,input/pdb/2316.pdb,n1c(NCC(N)(C)C)c2c(cncc2)cc1c3ccncc3,
P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,input/pdb/2472.pdb,P(=O)(OP(=O)(O)O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O,
P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O,input/pdb/2472.pdb,P(=O)(OP(=O)(OC[C@H]1O[C@@H](N2c3ncnc(N)c3N=C2)[C@H](O)[C@@H]1O)O)(OP(=O)(O)O)O,
